scenario,thread_per_block,block_per_grid,mean_time,std_time
small files 10 large patterns,128,32768,0.24700219999999998,0.009701616265344661
small files 10 large patterns,128,65536,0.24817300000000003,0.005425250298373333
small files 10 large patterns,256,4,0.265017,0.006260526239861955
small files 10 large patterns,256,8,0.25367100000000004,0.0031920263783371304
small files 10 large patterns,256,16,0.26430739999999997,0.014079447014709062
small files 10 large patterns,256,32,0.2520152,0.006260698024980916
small files 10 large patterns,256,64,0.24685079999999998,0.008629765174093671
small files 10 large patterns,256,128,0.253573,0.010547130263725776
small files 10 large patterns,256,256,0.254085,0.007039330536350731
small files 10 large patterns,256,512,0.2494616,0.007447994672393372
small files 10 large patterns,256,1024,0.2439298,0.004446079954296814
small files 10 large patterns,256,2048,0.2533692,0.007156875726181087
small files 10 large patterns,256,4096,0.2466348,0.0051201096628881015
small files 10 large patterns,256,8192,0.24911659999999997,0.008003457467869752
small files 10 large patterns,256,16384,0.25133,0.009796390151479265
small files 10 large patterns,256,32768,0.24194900000000003,0.00683978891487157
small files 10 large patterns,256,65536,0.2422374,0.005247691858331617
small files 10 large patterns,512,4,0.26626,0.0037706742633115326
small files 10 large patterns,512,8,0.2562574,0.007752395000256369
small files 10 large patterns,512,16,0.25231220000000004,0.004657031990441989
small files 10 large patterns,512,32,0.251755,0.010077327562404629
small files 10 large patterns,512,64,0.2437742,0.007273477886128475
small files 10 large patterns,512,128,0.2530376,0.008309829928464239
small files 10 large patterns,512,256,0.2643028,0.03879817539730445
small files 10 large patterns,512,512,0.2471978,0.004911361090369967
small files 10 large patterns,512,1024,0.2515384,0.005153801144786241
small files 10 large patterns,512,2048,0.2512016,0.0072530173748585535
small files 10 large patterns,512,4096,0.251377,0.013479040930273935
small files 10 large patterns,512,8192,0.2428074,0.01216739718427897
small files 10 large patterns,512,16384,0.2460422,0.010228367482643544
small files 10 large patterns,512,32768,0.2426818,0.009835200443305651
small files 10 large patterns,512,65536,0.24428239999999998,0.00744100924875114
small files 10 large patterns,1024,4,0.25921760000000005,0.006919849611082596
small files 10 large patterns,1024,8,0.24703880000000003,0.007235448663351845
small files 10 large patterns,1024,16,0.25237800000000005,0.011140425485590745
small files 10 large patterns,1024,32,0.24948579999999998,0.005519702941282246
small files 10 large patterns,1024,64,0.24529220000000002,0.01089440429578414
small files 10 large patterns,1024,128,0.24321639999999997,0.00613481463778654
small files 10 large patterns,1024,256,0.2518014,0.006889832323068533
small files 10 large patterns,1024,512,0.24993159999999998,0.008987490541858717
small files 10 large patterns,1024,1024,0.2432958,0.0025051431416188504
small files 10 large patterns,1024,2048,0.249621,0.008168291767560709
small files 10 large patterns,1024,4096,0.24272480000000002,0.00840882335169434
small files 10 large patterns,1024,8192,0.23875260000000004,0.006564179235822257
small files 10 large patterns,1024,16384,0.2442454,0.010132992600411775
small files 10 large patterns,1024,32768,0.2419022,0.006225108493833661
small files 10 large patterns,1024,65536,0.2486096,0.007296988052614581
small files 10 large patterns,2048,4,0.2768606,0.005815012866709758
small files 10 large patterns,2048,8,0.2618464,0.0027892015775128126
small files 10 large patterns,2048,16,0.248684,0.007429188569419951
small files 10 large patterns,2048,32,0.24863720000000003,0.0049574803035413164
small files 10 large patterns,2048,64,0.2469272,0.001754703211372223
small files 10 large patterns,2048,128,0.25317599999999996,0.005778410127362028
small files 10 large patterns,2048,256,0.2487304,0.009765994646732093
small files 10 large patterns,2048,512,0.2453302,0.003312930630121917
small files 10 large patterns,2048,1024,0.24899559999999998,0.007571879307014867
small files 10 large patterns,2048,2048,0.247955,0.008190411442656599
small files 10 large patterns,2048,4096,0.2503332,0.007949305338204093
small files 10 large patterns,2048,8192,0.2429134,0.008769316680334897
small files 10 large patterns,2048,16384,0.24715159999999997,0.005135425614299174
small files 10 large patterns,2048,32768,0.25213339999999995,0.002737270216840125
small files 10 large patterns,2048,65536,0.247443,0.007769757550914971
small files 10 large patterns,4096,4,0.2690132,0.005726138573244628
small files 10 large patterns,4096,8,0.255326,0.007784781024537551
small files 10 large patterns,4096,16,0.2653736,0.008712511339447442
small files 10 large patterns,4096,32,0.328043,0.014365670217570771
small files 10 large patterns,4096,64,0.31442380000000003,0.0021844915564039236
small files 10 large patterns,4096,128,0.3028614,0.02947695388333062
small files 10 large patterns,4096,256,0.24947439999999999,0.005603604718393339
small files 10 large patterns,4096,512,0.2473904,0.0028041762854713703
small files 10 large patterns,4096,1024,0.24213940000000003,0.005195010167458773
small files 10 large patterns,4096,2048,0.24454820000000002,0.004507417415771462
small files 10 large patterns,4096,4096,0.24226160000000002,0.007427466286695613
small files 10 large patterns,4096,8192,0.24995059999999997,0.006088307107891312
small files 10 large patterns,4096,16384,0.2478812,0.009917653924189942
small files 10 large patterns,4096,32768,0.25036579999999997,0.010801571226446633
small files 10 large patterns,4096,65536,0.2485426,0.0035039573399229577
small files 10 large patterns,8192,4,0.27175780000000005,0.009482913548061057
small files 10 large patterns,8192,8,0.25966639999999996,0.007419920851329889
small files 10 large patterns,8192,16,0.25068440000000003,0.006768884150286512
small files 10 large patterns,8192,32,0.2451872,0.009256970204121867
small files 10 large patterns,8192,64,0.2532458,0.007080480588208695
small files 10 large patterns,8192,128,0.2510548,0.007709742159112722
small files 10 large patterns,8192,256,0.25024199999999996,0.018509913376350523
small files 10 large patterns,8192,512,0.2389628,0.00903423451986941
small files 10 large patterns,8192,1024,0.2387836,0.0045138547428999086
small files 10 large patterns,8192,2048,0.23837799999999998,0.00729985871096146
small files 10 large patterns,8192,4096,0.2379664,0.0054107886892762695
small files 10 large patterns,8192,8192,0.2497998,0.010184010435972658
small files 10 large patterns,8192,16384,0.23917419999999998,0.004822830264481633
small files 10 large patterns,8192,32768,0.2516936,0.019100951438082867
small files 10 large patterns,8192,65536,0.2413726,0.007527087447346408
small files 1000 small patterns,4,4,1.1721248,0.014207297553018352
small files 1000 small patterns,4,8,0.7071258,0.005184939667922879
small files 1000 small patterns,4,16,0.4775004,0.007488559610499201
small files 1000 small patterns,4,32,0.3683982,0.006809615066947622
small files 1000 small patterns,4,64,0.3047632,0.008408947077964033
small files 1000 small patterns,4,128,0.2738932,0.004727480064474109
small files 1000 small patterns,4,256,0.2560426,0.003953363813260801
small files 1000 small patterns,4,512,0.25165479999999996,0.005324441319049363
small files 1000 small patterns,4,1024,0.24365759999999997,0.006546231056111599
small files 1000 small patterns,4,2048,0.2440712,0.005543136274709466
small files 1000 small patterns,4,4096,0.25275100000000006,0.013845922923373506
small files 1000 small patterns,4,8192,0.2425498,0.004514048178741566
small files 1000 small patterns,4,16384,0.2431216,0.007329307596219434
small files 1000 small patterns,4,32768,0.2501884,0.00855775546741084
small files 1000 small patterns,4,65536,0.24781599999999998,0.005407546208771584
small files 1000 small patterns,8,4,0.7106524000000001,0.011035607778459681
small files 1000 small patterns,8,8,0.4758240000000001,0.008946209476644276
small files 1000 small patterns,8,16,0.35949580000000003,0.00846910029223884
small files 1000 small patterns,8,32,0.3037788,0.004017279895650792
small files 1000 small patterns,8,64,0.2753698,0.007409824651096669
small files 1000 small patterns,8,128,0.2516338,0.005518033794749716
small files 1000 small patterns,8,256,0.2582796,0.008575594687250554
small files 1000 small patterns,8,512,0.243433,0.009052709539137989
small files 1000 small patterns,8,1024,0.2454776,0.00537621601500535
small files 1000 small patterns,8,2048,0.254316,0.01505623810916923
small files 1000 small patterns,8,4096,0.2609694,0.007137438156649759
small files 1000 small patterns,8,8192,0.2602392,0.003856692126680587
small files 1000 small patterns,8,16384,0.2543068,0.008055846507971712
small files 1000 small patterns,8,32768,0.251445,0.004908602367273193
small files 1000 small patterns,8,65536,0.241908,0.0073119574397010785
small files 1000 small patterns,16,4,0.48725179999999996,0.01292911632556534
small files 1000 small patterns,16,8,0.3766654,0.013289058576136985
small files 1000 small patterns,16,16,0.312192,0.007317986663010524
small files 1000 small patterns,16,32,0.2729642,0.006820487648255062
small files 1000 small patterns,16,64,0.2626632,0.00828563256245412
small files 1000 small patterns,16,128,0.24744420000000003,0.009293250333440941
small files 1000 small patterns,16,256,0.25327459999999996,0.012532107541830305
small files 1000 small patterns,16,512,0.24508960000000002,0.005607450743430558
small files 1000 small patterns,16,1024,0.24266800000000002,0.009821579119469528
small files 1000 small patterns,16,2048,0.2498144,0.010524756046578938
small files 1000 small patterns,16,4096,0.24830680000000002,0.008550520835598268
small files 1000 small patterns,16,8192,0.24979899999999997,0.007629333286729593
small files 1000 small patterns,16,16384,0.510957,0.27044237779090763
small files 1000 small patterns,16,32768,0.29945920000000004,0.012258142688025784
small files 1000 small patterns,16,65536,0.3013412,0.008395987932340067
small files 1000 small patterns,32,4,0.3699626,0.009174776697010124
small files 1000 small patterns,32,8,0.3138322,0.009558284749891064
small files 1000 small patterns,32,16,0.286012,0.0069232261554856124
small files 1000 small patterns,32,32,0.2621302,0.005435174234557705
small files 1000 small patterns,32,64,0.25352460000000004,0.0068473488183383715
small files 1000 small patterns,32,128,0.2521764,0.004992512497730985
small files 1000 small patterns,32,256,0.258212,0.012340370869629495
small files 1000 small patterns,32,512,0.25249360000000004,0.0050847763608638736
small files 1000 small patterns,32,1024,0.2529578,0.011013220081338619
small files 1000 small patterns,32,2048,0.24549159999999998,0.003927975641472335
small files 1000 small patterns,32,4096,0.2577662,0.009609121071149009
small files 1000 small patterns,32,8192,0.25080559999999996,0.009591612681921644
small files 1000 small patterns,32,16384,0.24380860000000001,0.004504225243035705
small files 1000 small patterns,32,32768,0.25632900000000003,0.010545601737217284
small files 1000 small patterns,32,65536,0.25501880000000005,0.010132472420885238
small files 1000 small patterns,64,4,0.503792,0.23047647257626966
small files 1000 small patterns,64,8,0.3482952,0.009150697687061895
small files 1000 small patterns,64,16,0.30028679999999996,0.028009001548787837
small files 1000 small patterns,64,32,0.25034520000000005,0.0074523546721824785
small files 1000 small patterns,64,64,0.24537019999999998,0.007131346672263232
small files 1000 small patterns,64,128,0.25429460000000004,0.004045485562945451
small files 1000 small patterns,64,256,0.24794219999999995,0.008248006483993561
small files 1000 small patterns,64,512,0.25008020000000003,0.004557834283955482
small files 1000 small patterns,64,1024,0.24862,0.00702879531641091
small files 1000 small patterns,64,2048,0.241893,0.005855465515225937
small files 1000 small patterns,64,4096,0.24771200000000002,0.004705809260902949
small files 1000 small patterns,64,8192,0.2510038,0.004627756622814129
small files 1000 small patterns,64,16384,0.24922740000000002,0.007952828417613453
small files 1000 small patterns,64,32768,0.25126,0.005115196379416924
small files 1000 small patterns,64,65536,0.24734280000000003,0.008332368196377294
small files 1000 small patterns,128,4,0.2707808,0.007164892641205449
small files 1000 small patterns,128,8,0.2655198,0.007621647732610066
small files 1000 small patterns,128,16,0.2585858,0.009435045381978823
small files 1000 small patterns,128,32,0.2446996,0.006877759536360669
small files 1000 small patterns,128,64,0.250056,0.009217127904070765
small files 1000 small patterns,128,128,0.24486560000000002,0.005043419141812434
small files 1000 small patterns,128,256,0.24856060000000002,0.0066502057291485395
small files 1000 small patterns,128,512,0.2447634,0.017197010700700288
small files 1000 small patterns,128,1024,0.2497282,0.006331687149567634
small files 1000 small patterns,128,2048,0.24458280000000002,0.008267011779355349
small files 1000 small patterns,128,4096,0.2411816,0.00650148932476245
small files 1000 small patterns,128,8192,0.2455312,0.005535942788721716
small files 1000 small patterns,128,16384,0.2396508,0.0037195678996356585
small files 1000 small patterns,128,32768,0.2412256,0.006538496481607992
small files 1000 small patterns,128,65536,0.24568060000000003,0.005089265628752349
small files 1000 small patterns,256,4,0.2591495999999999,0.0036390947555676556
small files 1000 small patterns,256,8,0.2469386,0.005739366954638819
small files 1000 small patterns,256,16,0.2523362,0.005243326020762013
small files 1000 small patterns,256,32,0.2437048,0.005880081849770469
small files 1000 small patterns,256,64,0.24771759999999995,0.008945000561207369
small files 1000 small patterns,256,128,0.24600260000000002,0.009551986570342312
small files 1000 small patterns,256,256,0.25276719999999997,0.008733107703446699
small files 1000 small patterns,256,512,0.2525926,0.010393363624929134
small files 1000 small patterns,256,1024,0.2525144,0.0130937243838413
small files 1000 small patterns,256,2048,0.2496482,0.005670691788485769
small files 1000 small patterns,256,4096,0.25686899999999996,0.003338485165460536
small files 1000 small patterns,256,8192,0.258806,0.004929194944410293
small files 1000 small patterns,256,16384,0.24478260000000002,0.006717786796259612
small files 1000 small patterns,256,32768,0.250303,0.005728443872466589
small files 1000 small patterns,256,65536,0.25970400000000005,0.008404975217096128
small files 1000 small patterns,512,4,0.24969380000000002,0.0063619833825623966
small files 1000 small patterns,512,8,0.24808760000000002,0.01425918413654863
small files 1000 small patterns,512,16,0.24814280000000002,0.005716953783266057
small files 1000 small patterns,512,32,0.24331619999999998,0.004858991887212818
small files 1000 small patterns,512,64,0.248287,0.00996652242259054
small files 1000 small patterns,512,128,0.2420486,0.007588109767260885
small files 1000 small patterns,512,256,0.25743879999999997,0.004813030953567616
small files 1000 small patterns,512,512,0.2481436,0.011951343716921543
small files 1000 small patterns,512,1024,0.2461506,0.008124912125063269
small files 1000 small patterns,512,2048,0.25161500000000003,0.012673737459802466
small files 1000 small patterns,512,4096,0.3075738,0.008318654732587485
small files 1000 small patterns,512,8192,0.31807679999999994,0.019807943652989327
small files 1000 small patterns,512,16384,0.2799104,0.03324784289905136
small files 1000 small patterns,512,32768,0.25442359999999997,0.0052400396792390775
small files 1000 small patterns,512,65536,0.25425099999999995,0.00500854298174629
small files 1000 small patterns,1024,4,0.2558484,0.002208129760679835
small files 1000 small patterns,1024,8,0.2536484,0.004435952596680893
small files 1000 small patterns,1024,16,0.2607244,0.0074914704190833055
small files 1000 small patterns,1024,32,0.2567078,0.009792690118654836
small files 1000 small patterns,1024,64,0.2538068,0.00562420801180042
small files 1000 small patterns,1024,128,0.2567618,0.006443465818951788
small files 1000 small patterns,1024,256,0.2549492,0.0053209257239694606
small files 1000 small patterns,1024,512,0.25160920000000003,0.00536724254715585
small files 1000 small patterns,1024,1024,0.2499318,0.00559621312674919
small files 1000 small patterns,1024,2048,0.2518416,0.004557509960493778
small files 1000 small patterns,1024,4096,0.2614292,0.003540772706627755
small files 1000 small patterns,1024,8192,0.2506332,0.004979581243438043
small files 1000 small patterns,1024,16384,0.26770700000000003,0.011109269048861852
small files 1000 small patterns,1024,32768,0.25094079999999996,0.0069569521027530445
small files 1000 small patterns,1024,65536,0.2538582,0.007802799174655212
small files 1000 small patterns,2048,4,0.2512004,0.006918883279836418
small files 1000 small patterns,2048,8,0.2583834,0.010547708994848125
small files 1000 small patterns,2048,16,0.24985580000000002,0.009114705006745962
small files 1000 small patterns,2048,32,0.25251640000000003,0.005818434552351698
small files 1000 small patterns,2048,64,0.25757339999999995,0.003739107305226754
small files 1000 small patterns,2048,128,0.260714,0.0052501955773094754
small files 1000 small patterns,2048,256,0.2530972,0.00906785931518569
small files 1000 small patterns,2048,512,0.247872,0.006086135818399056
small files 1000 small patterns,2048,1024,0.2499432,0.007492416897103359
small files 1000 small patterns,2048,2048,0.2522944,0.010776862597249718
small files 1000 small patterns,2048,4096,0.24713820000000003,0.0077200838959172
small files 1000 small patterns,2048,8192,0.2470882,0.003685753893031925
small files 1000 small patterns,2048,16384,0.2533518,0.012626480323510594
small files 1000 small patterns,2048,32768,0.24777,0.007294022347100387
small files 1000 small patterns,2048,65536,0.24788960000000002,0.009585640147637506
small files 1000 small patterns,4096,4,0.2500964,0.010289206103485354
small files 1000 small patterns,4096,8,0.24959720000000002,0.010184103385178302
small files 1000 small patterns,4096,16,0.24913259999999998,0.005941620741851499
small files 1000 small patterns,4096,32,0.24880919999999995,0.012814659424268756
small files 1000 small patterns,4096,64,0.25599099999999997,0.004691096247147356
small files 1000 small patterns,4096,128,0.25609380000000004,0.008300958918100971
small files 1000 small patterns,4096,256,0.2442342,0.00444517119580337
small files 1000 small patterns,4096,512,0.24875660000000002,0.015531916335082406
small files 1000 small patterns,4096,1024,0.25073660000000003,0.007703282225129753
small files 1000 small patterns,4096,2048,0.242699,0.0070927596603860815
small files 1000 small patterns,4096,4096,0.249598,0.007724289248856494
small files 1000 small patterns,4096,8192,0.24526979999999998,0.002911716016372473
small files 1000 small patterns,4096,16384,0.25434719999999994,0.01055911404238065
small files 1000 small patterns,4096,32768,0.24958160000000001,0.005235554434823499
small files 1000 small patterns,4096,65536,0.2488556,0.005698546397108658
small files 1000 small patterns,8192,4,0.24639480000000002,0.00340931954501188
small files 1000 small patterns,8192,8,0.245863,0.00623437172456054
small files 1000 small patterns,8192,16,0.2534466,0.006893867901258324
small files 1000 small patterns,8192,32,0.24952359999999998,0.009349613651910971
small files 1000 small patterns,8192,64,0.26045120000000005,0.006116110770743126
small files 1000 small patterns,8192,128,0.24732320000000002,0.005882735159770497
small files 1000 small patterns,8192,256,0.2520082,0.011099889682334687
small files 1000 small patterns,8192,512,0.2537744,0.005983525669703446
small files 1000 small patterns,8192,1024,0.2551008,0.00896695757545445
small files 1000 small patterns,8192,2048,0.24309419999999998,0.006444988204799137
small files 1000 small patterns,8192,4096,0.25225380000000003,0.005369914762824456
small files 1000 small patterns,8192,8192,0.25375840000000005,0.003363971795363339
small files 1000 small patterns,8192,16384,0.2510556,0.00866268176952148
small files 1000 small patterns,8192,32768,0.2543404,0.013167772744090011
small files 1000 small patterns,8192,65536,0.257281,0.012638558604524501
